track_id,audio_path,caption,tags,genre,split,artist_id,album_id,fma_subset,source_dataset
11504,011/011504.mp3,"Track title: A Friendly Noose. Artist: Big Blood. Album: Strange Maine 11.04.06. Artist description: <p>Big Blood, the phantom four piece of Asian Mae, Caleb Mulkerin, Rose Philistine and Colleen Kinsella perform only as a duo. <strong style=""font-weight: bold;"">***We fully endorse ""you"" downloading and listening to dttr music free of charge, though we do ask if you are planning on using any of the music for something other than listening please write first. </strong><strong style=""font-weight: bold;"">bigblood24@yahoo.com</strong></p> <p style=""margin-top: 0px; margin-right: 0px; margin-bottom: 8px; margin-left: 0px; font: normal normal normal 12px/19px 'Trebuchet MS', 'Lucida Grande', Arial, sans-serif; color: #222222; font-weight: normal; padding: 0px;""><strong style=""font-weight: bold;"">www.dontrustheruin.com</strong></p> <p> </p> Album information: <p>These songs were written and recorded by Rose & Asian Mae together at home. Chriss Sutherland plays flute on ""Slumber Me"". This is dedicated to Quinnisa Rose.</p> <p>DTTR #003</p> <p>***We fully endorse ""you"" downloading and listening to dttr music free of charge, though we do ask if you are planning on using any of the music for something other than listening please write first.</p> <p>bigblood24@yahoo.com</p> <p>http://cargocollective.com/dontrustheruin</p>",[],Folk,test,77,2823,small,FMA
11505,011/011505.mp3,"Track title: A Quiet Lousy Roar. Artist: Big Blood. Album: Strange Maine 11.04.06. Artist description: <p>Big Blood, the phantom four piece of Asian Mae, Caleb Mulkerin, Rose Philistine and Colleen Kinsella perform only as a duo. <strong style=""font-weight: bold;"">***We fully endorse ""you"" downloading and listening to dttr music free of charge, though we do ask if you are planning on using any of the music for something other than listening please write first. </strong><strong style=""font-weight: bold;"">bigblood24@yahoo.com</strong></p> <p style=""margin-top: 0px; margin-right: 0px; margin-bottom: 8px; margin-left: 0px; font: normal normal normal 12px/19px 'Trebuchet MS', 'Lucida Grande', Arial, sans-serif; color: #222222; font-weight: normal; padding: 0px;""><strong style=""font-weight: bold;"">www.dontrustheruin.com</strong></p> <p> </p> Album information: <p>These songs were written and recorded by Rose & Asian Mae together at home. Chriss Sutherland plays flute on ""Slumber Me"". This is dedicated to Quinnisa Rose.</p> <p>DTTR #003</p> <p>***We fully endorse ""you"" downloading and listening to dttr music free of charge, though we do ask if you are planning on using any of the music for something other than listening please write first.</p> <p>bigblood24@yahoo.com</p> <p>http://cargocollective.com/dontrustheruin</p>",[],Folk,test,77,2823,small,FMA
11508,011/011508.mp3,"Track title: Under The Concourse. Artist: Big Blood. Album: Strange Maine 11.04.06. Artist description: <p>Big Blood, the phantom four piece of Asian Mae, Caleb Mulkerin, Rose Philistine and Colleen Kinsella perform only as a duo. <strong style=""font-weight: bold;"">***We fully endorse ""you"" downloading and listening to dttr music free of charge, though we do ask if you are planning on using any of the music for something other than listening please write first. </strong><strong style=""font-weight: bold;"">bigblood24@yahoo.com</strong></p> <p style=""margin-top: 0px; margin-right: 0px; margin-bottom: 8px; margin-left: 0px; font: normal normal normal 12px/19px 'Trebuchet MS', 'Lucida Grande', Arial, sans-serif; color: #222222; font-weight: normal; padding: 0px;""><strong style=""font-weight: bold;"">www.dontrustheruin.com</strong></p> <p> </p> Album information: <p>These songs were written and recorded by Rose & Asian Mae together at home. Chriss Sutherland plays flute on ""Slumber Me"". This is dedicated to Quinnisa Rose.</p> <p>DTTR #003</p> <p>***We fully endorse ""you"" downloading and listening to dttr music free of charge, though we do ask if you are planning on using any of the music for something other than listening please write first.</p> <p>bigblood24@yahoo.com</p> <p>http://cargocollective.com/dontrustheruin</p>",[],Folk,test,77,2823,small,FMA
11544,011/011544.mp3,"Track title: Radiation. Artist: The Lost Demension. Album: Message From Space!. Artist description: <p><strong>The Lost Demension</strong> was apparently an experimental lo-fi bedroom recording duo in the early-to-mid 1980s. Not much is known of them other than that their outré boombox-to-boombox tape-layerings often took place following a 'euphoric' viewing of a classic <strong>Star Trek</strong> rerun. In 1985, they appeared on <strong>Bag o' Bog</strong>, a double-cassette compilation on <strong>Statutory Tape/RRRecords</strong> (Stat-Tape's debut release).</p>",[],Experimental,train,2368,2772,small,FMA
11638,011/011638.mp3,Track title: Romantic Neck Tattoo. Artist: Embarker. Album: Dis-adelphia.,[],Instrumental,train,3019,2853,small,FMA
11671,011/011671.mp3,"Track title: Abre La Ventana. Artist: Cordero. Album: Live at WFMU on Transpacific Sound Paradise 4/4/2009. Artist description: <p>Cordero's submission of the song <b>""Close Your House Down""</b> to Bloodshot Records 11 Year anniversary compilation CD, <a href=""http://www.bloodshotrecords.com/album/decade-sin-11-years-bloodshot-records""><b><i>For A Decade of Sin</i>,</b></a> so floored us that we gathered them up and begged to release their next album. This powerful, Brooklyn-based quintet (horns, re-verby guitars and a drummer that defies you to NOT get out of the chair and shake it) is equally at home amongst the New York art rock scene or the vibrant Rock en Espanol movement, pegging both with heaping amounts of sassy spontaneity and sexy Latin styling. Cordero's sound and aesthetic has nothing less than an undeniable romantic flair. Before stepping to the front of the stage and settling down in Brooklyn with hubby Chris Verene (formerly of <b>Rock*A*Teens</b>), Ani played drums in the much acclaimed surf outfit, <b>Man or Astroman?</b>. Cordero has toured and recorded with a winding cast of notable characters, including <b>Calexico </b>(the fruit of a recorded, but never released collaborative album). They've also supported <b><a href=""http://www.bloodshotrecords.com/artist/neko-case"">Neko Case</a></b> on her 2004 Tiger Sessions Tour and have shared bills with everyone from Los Lobos to Rosie Thomas and Lucero.</p><p>(From <a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot Records</a>, 5/27/09) </p> Album information: <p><span style=""font-size:xx-small;"">A live session from <a href=""http://corderomusic.com/"">Cordero</a>, a dynamic but thoughtful NY-based bilingual indie rock / roots band. Cordero germinated in Tucson (original members came from Calexico and Giant Sand) but truly came to life in New York where leader Ani Cordero relocated along in 2000 with hubby and collaborator Chris Verene (ex- The Rock*A*Teens and D.Q.E. and a talented <a href=""http://chrisverene.com/"">visual artist</a> as well). The band's latest CD is ""De Donde Eres"" (<a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot</a>), its most Latin-tinged to date (reflecting Ani's Puerto Rican roots). -Rob Weisberg (<a href=""http://www.wfmu.org/playlists/shows/30977"">WFMU Playlist &amp; Archive</a>)</span></p>",[],International,train,2795,2870,small,FMA
11672,011/011672.mp3,"Track title: (intro). Artist: Cordero. Album: Live at WFMU on Transpacific Sound Paradise 4/4/2009. Artist description: <p>Cordero's submission of the song <b>""Close Your House Down""</b> to Bloodshot Records 11 Year anniversary compilation CD, <a href=""http://www.bloodshotrecords.com/album/decade-sin-11-years-bloodshot-records""><b><i>For A Decade of Sin</i>,</b></a> so floored us that we gathered them up and begged to release their next album. This powerful, Brooklyn-based quintet (horns, re-verby guitars and a drummer that defies you to NOT get out of the chair and shake it) is equally at home amongst the New York art rock scene or the vibrant Rock en Espanol movement, pegging both with heaping amounts of sassy spontaneity and sexy Latin styling. Cordero's sound and aesthetic has nothing less than an undeniable romantic flair. Before stepping to the front of the stage and settling down in Brooklyn with hubby Chris Verene (formerly of <b>Rock*A*Teens</b>), Ani played drums in the much acclaimed surf outfit, <b>Man or Astroman?</b>. Cordero has toured and recorded with a winding cast of notable characters, including <b>Calexico </b>(the fruit of a recorded, but never released collaborative album). They've also supported <b><a href=""http://www.bloodshotrecords.com/artist/neko-case"">Neko Case</a></b> on her 2004 Tiger Sessions Tour and have shared bills with everyone from Los Lobos to Rosie Thomas and Lucero.</p><p>(From <a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot Records</a>, 5/27/09) </p> Album information: <p><span style=""font-size:xx-small;"">A live session from <a href=""http://corderomusic.com/"">Cordero</a>, a dynamic but thoughtful NY-based bilingual indie rock / roots band. Cordero germinated in Tucson (original members came from Calexico and Giant Sand) but truly came to life in New York where leader Ani Cordero relocated along in 2000 with hubby and collaborator Chris Verene (ex- The Rock*A*Teens and D.Q.E. and a talented <a href=""http://chrisverene.com/"">visual artist</a> as well). The band's latest CD is ""De Donde Eres"" (<a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot</a>), its most Latin-tinged to date (reflecting Ani's Puerto Rican roots). -Rob Weisberg (<a href=""http://www.wfmu.org/playlists/shows/30977"">WFMU Playlist &amp; Archive</a>)</span></p>",[],International,train,2795,2870,small,FMA
11673,011/011673.mp3,"Track title: El Arco Iris. Artist: Cordero. Album: Live at WFMU on Transpacific Sound Paradise 4/4/2009. Artist description: <p>Cordero's submission of the song <b>""Close Your House Down""</b> to Bloodshot Records 11 Year anniversary compilation CD, <a href=""http://www.bloodshotrecords.com/album/decade-sin-11-years-bloodshot-records""><b><i>For A Decade of Sin</i>,</b></a> so floored us that we gathered them up and begged to release their next album. This powerful, Brooklyn-based quintet (horns, re-verby guitars and a drummer that defies you to NOT get out of the chair and shake it) is equally at home amongst the New York art rock scene or the vibrant Rock en Espanol movement, pegging both with heaping amounts of sassy spontaneity and sexy Latin styling. Cordero's sound and aesthetic has nothing less than an undeniable romantic flair. Before stepping to the front of the stage and settling down in Brooklyn with hubby Chris Verene (formerly of <b>Rock*A*Teens</b>), Ani played drums in the much acclaimed surf outfit, <b>Man or Astroman?</b>. Cordero has toured and recorded with a winding cast of notable characters, including <b>Calexico </b>(the fruit of a recorded, but never released collaborative album). They've also supported <b><a href=""http://www.bloodshotrecords.com/artist/neko-case"">Neko Case</a></b> on her 2004 Tiger Sessions Tour and have shared bills with everyone from Los Lobos to Rosie Thomas and Lucero.</p><p>(From <a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot Records</a>, 5/27/09) </p> Album information: <p><span style=""font-size:xx-small;"">A live session from <a href=""http://corderomusic.com/"">Cordero</a>, a dynamic but thoughtful NY-based bilingual indie rock / roots band. Cordero germinated in Tucson (original members came from Calexico and Giant Sand) but truly came to life in New York where leader Ani Cordero relocated along in 2000 with hubby and collaborator Chris Verene (ex- The Rock*A*Teens and D.Q.E. and a talented <a href=""http://chrisverene.com/"">visual artist</a> as well). The band's latest CD is ""De Donde Eres"" (<a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot</a>), its most Latin-tinged to date (reflecting Ani's Puerto Rican roots). -Rob Weisberg (<a href=""http://www.wfmu.org/playlists/shows/30977"">WFMU Playlist &amp; Archive</a>)</span></p>",[],International,train,2795,2870,small,FMA
11674,011/011674.mp3,"Track title: (chat w/ Rob Weisberg). Artist: Cordero. Album: Live at WFMU on Transpacific Sound Paradise 4/4/2009. Artist description: <p>Cordero's submission of the song <b>""Close Your House Down""</b> to Bloodshot Records 11 Year anniversary compilation CD, <a href=""http://www.bloodshotrecords.com/album/decade-sin-11-years-bloodshot-records""><b><i>For A Decade of Sin</i>,</b></a> so floored us that we gathered them up and begged to release their next album. This powerful, Brooklyn-based quintet (horns, re-verby guitars and a drummer that defies you to NOT get out of the chair and shake it) is equally at home amongst the New York art rock scene or the vibrant Rock en Espanol movement, pegging both with heaping amounts of sassy spontaneity and sexy Latin styling. Cordero's sound and aesthetic has nothing less than an undeniable romantic flair. Before stepping to the front of the stage and settling down in Brooklyn with hubby Chris Verene (formerly of <b>Rock*A*Teens</b>), Ani played drums in the much acclaimed surf outfit, <b>Man or Astroman?</b>. Cordero has toured and recorded with a winding cast of notable characters, including <b>Calexico </b>(the fruit of a recorded, but never released collaborative album). They've also supported <b><a href=""http://www.bloodshotrecords.com/artist/neko-case"">Neko Case</a></b> on her 2004 Tiger Sessions Tour and have shared bills with everyone from Los Lobos to Rosie Thomas and Lucero.</p><p>(From <a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot Records</a>, 5/27/09) </p> Album information: <p><span style=""font-size:xx-small;"">A live session from <a href=""http://corderomusic.com/"">Cordero</a>, a dynamic but thoughtful NY-based bilingual indie rock / roots band. Cordero germinated in Tucson (original members came from Calexico and Giant Sand) but truly came to life in New York where leader Ani Cordero relocated along in 2000 with hubby and collaborator Chris Verene (ex- The Rock*A*Teens and D.Q.E. and a talented <a href=""http://chrisverene.com/"">visual artist</a> as well). The band's latest CD is ""De Donde Eres"" (<a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot</a>), its most Latin-tinged to date (reflecting Ani's Puerto Rican roots). -Rob Weisberg (<a href=""http://www.wfmu.org/playlists/shows/30977"">WFMU Playlist &amp; Archive</a>)</span></p>",[],International,train,2795,2870,small,FMA
11675,011/011675.mp3,"Track title: La Sombra. Artist: Cordero. Album: Live at WFMU on Transpacific Sound Paradise 4/4/2009. Artist description: <p>Cordero's submission of the song <b>""Close Your House Down""</b> to Bloodshot Records 11 Year anniversary compilation CD, <a href=""http://www.bloodshotrecords.com/album/decade-sin-11-years-bloodshot-records""><b><i>For A Decade of Sin</i>,</b></a> so floored us that we gathered them up and begged to release their next album. This powerful, Brooklyn-based quintet (horns, re-verby guitars and a drummer that defies you to NOT get out of the chair and shake it) is equally at home amongst the New York art rock scene or the vibrant Rock en Espanol movement, pegging both with heaping amounts of sassy spontaneity and sexy Latin styling. Cordero's sound and aesthetic has nothing less than an undeniable romantic flair. Before stepping to the front of the stage and settling down in Brooklyn with hubby Chris Verene (formerly of <b>Rock*A*Teens</b>), Ani played drums in the much acclaimed surf outfit, <b>Man or Astroman?</b>. Cordero has toured and recorded with a winding cast of notable characters, including <b>Calexico </b>(the fruit of a recorded, but never released collaborative album). They've also supported <b><a href=""http://www.bloodshotrecords.com/artist/neko-case"">Neko Case</a></b> on her 2004 Tiger Sessions Tour and have shared bills with everyone from Los Lobos to Rosie Thomas and Lucero.</p><p>(From <a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot Records</a>, 5/27/09) </p> Album information: <p><span style=""font-size:xx-small;"">A live session from <a href=""http://corderomusic.com/"">Cordero</a>, a dynamic but thoughtful NY-based bilingual indie rock / roots band. Cordero germinated in Tucson (original members came from Calexico and Giant Sand) but truly came to life in New York where leader Ani Cordero relocated along in 2000 with hubby and collaborator Chris Verene (ex- The Rock*A*Teens and D.Q.E. and a talented <a href=""http://chrisverene.com/"">visual artist</a> as well). The band's latest CD is ""De Donde Eres"" (<a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot</a>), its most Latin-tinged to date (reflecting Ani's Puerto Rican roots). -Rob Weisberg (<a href=""http://www.wfmu.org/playlists/shows/30977"">WFMU Playlist &amp; Archive</a>)</span></p>",[],International,train,2795,2870,small,FMA
11677,011/011677.mp3,"Track title: Quique. Artist: Cordero. Album: Live at WFMU on Transpacific Sound Paradise 4/4/2009. Artist description: <p>Cordero's submission of the song <b>""Close Your House Down""</b> to Bloodshot Records 11 Year anniversary compilation CD, <a href=""http://www.bloodshotrecords.com/album/decade-sin-11-years-bloodshot-records""><b><i>For A Decade of Sin</i>,</b></a> so floored us that we gathered them up and begged to release their next album. This powerful, Brooklyn-based quintet (horns, re-verby guitars and a drummer that defies you to NOT get out of the chair and shake it) is equally at home amongst the New York art rock scene or the vibrant Rock en Espanol movement, pegging both with heaping amounts of sassy spontaneity and sexy Latin styling. Cordero's sound and aesthetic has nothing less than an undeniable romantic flair. Before stepping to the front of the stage and settling down in Brooklyn with hubby Chris Verene (formerly of <b>Rock*A*Teens</b>), Ani played drums in the much acclaimed surf outfit, <b>Man or Astroman?</b>. Cordero has toured and recorded with a winding cast of notable characters, including <b>Calexico </b>(the fruit of a recorded, but never released collaborative album). They've also supported <b><a href=""http://www.bloodshotrecords.com/artist/neko-case"">Neko Case</a></b> on her 2004 Tiger Sessions Tour and have shared bills with everyone from Los Lobos to Rosie Thomas and Lucero.</p><p>(From <a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot Records</a>, 5/27/09) </p> Album information: <p><span style=""font-size:xx-small;"">A live session from <a href=""http://corderomusic.com/"">Cordero</a>, a dynamic but thoughtful NY-based bilingual indie rock / roots band. Cordero germinated in Tucson (original members came from Calexico and Giant Sand) but truly came to life in New York where leader Ani Cordero relocated along in 2000 with hubby and collaborator Chris Verene (ex- The Rock*A*Teens and D.Q.E. and a talented <a href=""http://chrisverene.com/"">visual artist</a> as well). The band's latest CD is ""De Donde Eres"" (<a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot</a>), its most Latin-tinged to date (reflecting Ani's Puerto Rican roots). -Rob Weisberg (<a href=""http://www.wfmu.org/playlists/shows/30977"">WFMU Playlist &amp; Archive</a>)</span></p>",[],International,train,2795,2870,small,FMA
11679,011/011679.mp3,"Track title: Ruleta Rusa. Artist: Cordero. Album: Live at WFMU on Transpacific Sound Paradise 4/4/2009. Artist description: <p>Cordero's submission of the song <b>""Close Your House Down""</b> to Bloodshot Records 11 Year anniversary compilation CD, <a href=""http://www.bloodshotrecords.com/album/decade-sin-11-years-bloodshot-records""><b><i>For A Decade of Sin</i>,</b></a> so floored us that we gathered them up and begged to release their next album. This powerful, Brooklyn-based quintet (horns, re-verby guitars and a drummer that defies you to NOT get out of the chair and shake it) is equally at home amongst the New York art rock scene or the vibrant Rock en Espanol movement, pegging both with heaping amounts of sassy spontaneity and sexy Latin styling. Cordero's sound and aesthetic has nothing less than an undeniable romantic flair. Before stepping to the front of the stage and settling down in Brooklyn with hubby Chris Verene (formerly of <b>Rock*A*Teens</b>), Ani played drums in the much acclaimed surf outfit, <b>Man or Astroman?</b>. Cordero has toured and recorded with a winding cast of notable characters, including <b>Calexico </b>(the fruit of a recorded, but never released collaborative album). They've also supported <b><a href=""http://www.bloodshotrecords.com/artist/neko-case"">Neko Case</a></b> on her 2004 Tiger Sessions Tour and have shared bills with everyone from Los Lobos to Rosie Thomas and Lucero.</p><p>(From <a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot Records</a>, 5/27/09) </p> Album information: <p><span style=""font-size:xx-small;"">A live session from <a href=""http://corderomusic.com/"">Cordero</a>, a dynamic but thoughtful NY-based bilingual indie rock / roots band. Cordero germinated in Tucson (original members came from Calexico and Giant Sand) but truly came to life in New York where leader Ani Cordero relocated along in 2000 with hubby and collaborator Chris Verene (ex- The Rock*A*Teens and D.Q.E. and a talented <a href=""http://chrisverene.com/"">visual artist</a> as well). The band's latest CD is ""De Donde Eres"" (<a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot</a>), its most Latin-tinged to date (reflecting Ani's Puerto Rican roots). -Rob Weisberg (<a href=""http://www.wfmu.org/playlists/shows/30977"">WFMU Playlist &amp; Archive</a>)</span></p>",[],International,train,2795,2870,small,FMA
11681,011/011681.mp3,"Track title: Heart In Me. Artist: Cordero. Album: Live at WFMU on Transpacific Sound Paradise 4/4/2009. Artist description: <p>Cordero's submission of the song <b>""Close Your House Down""</b> to Bloodshot Records 11 Year anniversary compilation CD, <a href=""http://www.bloodshotrecords.com/album/decade-sin-11-years-bloodshot-records""><b><i>For A Decade of Sin</i>,</b></a> so floored us that we gathered them up and begged to release their next album. This powerful, Brooklyn-based quintet (horns, re-verby guitars and a drummer that defies you to NOT get out of the chair and shake it) is equally at home amongst the New York art rock scene or the vibrant Rock en Espanol movement, pegging both with heaping amounts of sassy spontaneity and sexy Latin styling. Cordero's sound and aesthetic has nothing less than an undeniable romantic flair. Before stepping to the front of the stage and settling down in Brooklyn with hubby Chris Verene (formerly of <b>Rock*A*Teens</b>), Ani played drums in the much acclaimed surf outfit, <b>Man or Astroman?</b>. Cordero has toured and recorded with a winding cast of notable characters, including <b>Calexico </b>(the fruit of a recorded, but never released collaborative album). They've also supported <b><a href=""http://www.bloodshotrecords.com/artist/neko-case"">Neko Case</a></b> on her 2004 Tiger Sessions Tour and have shared bills with everyone from Los Lobos to Rosie Thomas and Lucero.</p><p>(From <a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot Records</a>, 5/27/09) </p> Album information: <p><span style=""font-size:xx-small;"">A live session from <a href=""http://corderomusic.com/"">Cordero</a>, a dynamic but thoughtful NY-based bilingual indie rock / roots band. Cordero germinated in Tucson (original members came from Calexico and Giant Sand) but truly came to life in New York where leader Ani Cordero relocated along in 2000 with hubby and collaborator Chris Verene (ex- The Rock*A*Teens and D.Q.E. and a talented <a href=""http://chrisverene.com/"">visual artist</a> as well). The band's latest CD is ""De Donde Eres"" (<a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot</a>), its most Latin-tinged to date (reflecting Ani's Puerto Rican roots). -Rob Weisberg (<a href=""http://www.wfmu.org/playlists/shows/30977"">WFMU Playlist &amp; Archive</a>)</span></p>",[],International,train,2795,2870,small,FMA
11682,011/011682.mp3,"Track title: (chat w/ Rob Weisberg). Artist: Cordero. Album: Live at WFMU on Transpacific Sound Paradise 4/4/2009. Artist description: <p>Cordero's submission of the song <b>""Close Your House Down""</b> to Bloodshot Records 11 Year anniversary compilation CD, <a href=""http://www.bloodshotrecords.com/album/decade-sin-11-years-bloodshot-records""><b><i>For A Decade of Sin</i>,</b></a> so floored us that we gathered them up and begged to release their next album. This powerful, Brooklyn-based quintet (horns, re-verby guitars and a drummer that defies you to NOT get out of the chair and shake it) is equally at home amongst the New York art rock scene or the vibrant Rock en Espanol movement, pegging both with heaping amounts of sassy spontaneity and sexy Latin styling. Cordero's sound and aesthetic has nothing less than an undeniable romantic flair. Before stepping to the front of the stage and settling down in Brooklyn with hubby Chris Verene (formerly of <b>Rock*A*Teens</b>), Ani played drums in the much acclaimed surf outfit, <b>Man or Astroman?</b>. Cordero has toured and recorded with a winding cast of notable characters, including <b>Calexico </b>(the fruit of a recorded, but never released collaborative album). They've also supported <b><a href=""http://www.bloodshotrecords.com/artist/neko-case"">Neko Case</a></b> on her 2004 Tiger Sessions Tour and have shared bills with everyone from Los Lobos to Rosie Thomas and Lucero.</p><p>(From <a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot Records</a>, 5/27/09) </p> Album information: <p><span style=""font-size:xx-small;"">A live session from <a href=""http://corderomusic.com/"">Cordero</a>, a dynamic but thoughtful NY-based bilingual indie rock / roots band. Cordero germinated in Tucson (original members came from Calexico and Giant Sand) but truly came to life in New York where leader Ani Cordero relocated along in 2000 with hubby and collaborator Chris Verene (ex- The Rock*A*Teens and D.Q.E. and a talented <a href=""http://chrisverene.com/"">visual artist</a> as well). The band's latest CD is ""De Donde Eres"" (<a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot</a>), its most Latin-tinged to date (reflecting Ani's Puerto Rican roots). -Rob Weisberg (<a href=""http://www.wfmu.org/playlists/shows/30977"">WFMU Playlist &amp; Archive</a>)</span></p>",[],International,train,2795,2870,small,FMA
11683,011/011683.mp3,"Track title: Matadora. Artist: Cordero. Album: Live at WFMU on Transpacific Sound Paradise 4/4/2009. Artist description: <p>Cordero's submission of the song <b>""Close Your House Down""</b> to Bloodshot Records 11 Year anniversary compilation CD, <a href=""http://www.bloodshotrecords.com/album/decade-sin-11-years-bloodshot-records""><b><i>For A Decade of Sin</i>,</b></a> so floored us that we gathered them up and begged to release their next album. This powerful, Brooklyn-based quintet (horns, re-verby guitars and a drummer that defies you to NOT get out of the chair and shake it) is equally at home amongst the New York art rock scene or the vibrant Rock en Espanol movement, pegging both with heaping amounts of sassy spontaneity and sexy Latin styling. Cordero's sound and aesthetic has nothing less than an undeniable romantic flair. Before stepping to the front of the stage and settling down in Brooklyn with hubby Chris Verene (formerly of <b>Rock*A*Teens</b>), Ani played drums in the much acclaimed surf outfit, <b>Man or Astroman?</b>. Cordero has toured and recorded with a winding cast of notable characters, including <b>Calexico </b>(the fruit of a recorded, but never released collaborative album). They've also supported <b><a href=""http://www.bloodshotrecords.com/artist/neko-case"">Neko Case</a></b> on her 2004 Tiger Sessions Tour and have shared bills with everyone from Los Lobos to Rosie Thomas and Lucero.</p><p>(From <a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot Records</a>, 5/27/09) </p> Album information: <p><span style=""font-size:xx-small;"">A live session from <a href=""http://corderomusic.com/"">Cordero</a>, a dynamic but thoughtful NY-based bilingual indie rock / roots band. Cordero germinated in Tucson (original members came from Calexico and Giant Sand) but truly came to life in New York where leader Ani Cordero relocated along in 2000 with hubby and collaborator Chris Verene (ex- The Rock*A*Teens and D.Q.E. and a talented <a href=""http://chrisverene.com/"">visual artist</a> as well). The band's latest CD is ""De Donde Eres"" (<a href=""http://www.bloodshotrecords.com/artist/cordero"">Bloodshot</a>), its most Latin-tinged to date (reflecting Ani's Puerto Rican roots). -Rob Weisberg (<a href=""http://www.wfmu.org/playlists/shows/30977"">WFMU Playlist &amp; Archive</a>)</span></p>",[],International,train,2795,2870,small,FMA
11763,011/011763.mp3,"Track title: Press Play Instrumental {6th Sense, A Pinks, Emilio Rojas, Skyzoo}. Artist: 6th Sense. Album: It's A 6th Sense Beat Yo!!. Artist description: <p><span> </span></p>",[],Hip-Hop,train,3089,2898,small,FMA
11764,011/011764.mp3,Track title: 28 Chasing 1988 Instrumental {Adele &amp; 6th Sense}.mp3. Artist: 6th Sense. Album: It's A 6th Sense Beat Yo!!. Artist description: <p><span> </span></p>,[],Hip-Hop,train,3089,2898,small,FMA
11765,011/011765.mp3,Track title: Just Fine Instrumental {Wildabeast}. Artist: 6th Sense. Album: It's A 6th Sense Beat Yo!!. Artist description: <p><span> </span></p>,[],Hip-Hop,train,3089,2898,small,FMA
11766,011/011766.mp3,Track title: Beyon My Instrumental {6th Sense}. Artist: 6th Sense. Album: It's A 6th Sense Beat Yo!!. Artist description: <p><span> </span></p>,[],Hip-Hop,train,3089,2898,small,FMA
11767,011/011767.mp3,Track title: Let's Do It Instrumental {6th Sense}. Artist: 6th Sense. Album: It's A 6th Sense Beat Yo!!. Artist description: <p><span> </span></p>,[],Hip-Hop,train,3089,2898,small,FMA
11768,011/011768.mp3,Track title: The Itis Instrumental {Black ELement}. Artist: 6th Sense. Album: It's A 6th Sense Beat Yo!!. Artist description: <p><span> </span></p>,[],Hip-Hop,train,3089,2898,small,FMA
11769,011/011769.mp3,Track title: Fallen Shadows Instrumental {Viva La Hova}. Artist: 6th Sense. Album: It's A 6th Sense Beat Yo!!. Artist description: <p><span> </span></p>,[],Hip-Hop,train,3089,2898,small,FMA
11770,011/011770.mp3,Track title: Future Music Instrumental {6th Sense}. Artist: 6th Sense. Album: It's A 6th Sense Beat Yo!!. Artist description: <p><span> </span></p>,[],Hip-Hop,train,3089,2898,small,FMA
11771,011/011771.mp3,Track title: D'Evils 2008 Instrumental {Talib Kweli}. Artist: 6th Sense. Album: It's A 6th Sense Beat Yo!!. Artist description: <p><span> </span></p>,[],Hip-Hop,train,3089,2898,small,FMA
11772,011/011772.mp3,Track title: Ignite The People (Like Obama) Instrumental {6th Sense}. Artist: 6th Sense. Album: It's A 6th Sense Beat Yo!!. Artist description: <p><span> </span></p>,[],Hip-Hop,train,3089,2898,small,FMA
11773,011/011773.mp3,Track title: 05 Too Complex Instrumental {6th Sense & The Kid Daytona}.mp3. Artist: 6th Sense. Album: It's A 6th Sense Beat Yo!!. Artist description: <p><span> </span></p>,[],Hip-Hop,train,3089,2898,small,FMA
11774,011/011774.mp3,"Track title: Hippie Robot Instrumental {6th Sense, Wildabeast, Jelani, Scheme}. Artist: 6th Sense. Album: It's A 6th Sense Beat Yo!!. Artist description: <p><span> </span></p>",[],Hip-Hop,train,3089,2898,small,FMA
11775,011/011775.mp3,Track title: We Don't Stop Instrumental {6th Sense}. Artist: 6th Sense. Album: It's A 6th Sense Beat Yo!!. Artist description: <p><span> </span></p>,[],Hip-Hop,train,3089,2898,small,FMA
11776,011/011776.mp3,"Track title: The Proposal Instrumental {Jelani, 6th Sense, Wildabeast}. Artist: 6th Sense. Album: It's A 6th Sense Beat Yo!!. Artist description: <p><span> </span></p>",[],Hip-Hop,train,3089,2898,small,FMA
11777,011/011777.mp3,Track title: Never Change For The Fame Instrumental {Wildabeast}. Artist: 6th Sense. Album: It's A 6th Sense Beat Yo!!. Artist description: <p><span> </span></p>,[],Hip-Hop,train,3089,2898,small,FMA
